Ticker,Window_Date,AR_RMSE,AR_R2,Full_RMSE,Full_R2,coef_Vol_lag1,coef_Overreaction,coef_Herding,coef_LossAversion,coef_Disposition,coef_Volume_Ratio,Incr_R2,Incr_RMSE
AAPL,2024-06-05,0.030739646313735432,0.8091587646198573,0.02513810792781428,0.8723738525547108,0.9440515540160712,0.016316723200734864,0.005037139690099942,0.016965201864539214,0.001084444705909252,0.01875880644749849,0.06321508793485353,0.005601538385921152
AAPL,2024-07-05,0.01933333922553837,0.7395931805205824,0.018493596793023166,0.7617234078172767,0.951075235162175,-0.07439010134278023,-0.0009906721946519315,0.017019522030571815,0.0017562971137059897,0.020463853424676215,0.022130227296694227,0.0008397424325152052
AAPL,2024-08-02,0.013643029607839061,0.40660227822347683,0.013411867822653531,0.4265404880830814,0.9424306806186529,-0.08209510153792107,-0.002507248720033145,0.01840149215161105,0.001995417250340509,0.020627524296045474,0.019938209859604594,0.00023116178518553
AAPL,2024-08-30,0.017327473647712834,0.7040429073563732,0.02340492890447632,0.4600259230063811,0.9505887152122549,-0.11278213747437921,-0.0022302197353849824,0.013804126704606364,0.0015118455902320828,0.01919545120145588,-0.24401698434999208,-0.0060774552567634844
AAPL,2024-09-30,0.010991334127048122,0.6258412947156073,0.01196240573082493,0.5568078184224187,0.9436571842896635,-0.212260134633726,0.0001660611894246239,0.017089368237362387,0.002578279164150162,0.012635773856390994,-0.06903347629318868,-0.0009710716037768085
AAPL,2024-10-28,0.011829121731198697,0.0510106807074715,0.0113744053018866,0.12256749093194408,0.9380130304069768,-0.22735714803182325,-0.0025697032171107257,0.021366184307572745,0.002611568816382748,0.011868127711087566,0.07155681022447258,0.00045471642931209713
AAPL,2024-11-25,0.012851039263129376,0.6117700201194147,0.015594220920088121,0.42833719827382843,0.9379960266330462,-0.23332311871550648,-0.002309023281589667,0.022479663359769666,0.0024943080914204816,0.011778927831278267,-0.1834328218455863,-0.002743181656958745
AAPL,2024-12-24,0.011409273109907988,0.907617170790102,0.01173833539885354,0.9022113760812741,0.9493628775631819,-0.25780855363195687,0.000701416528362983,0.020302831181429754,0.0017346393869398925,0.011240280942615302,-0.005405794708827849,-0.00032906228894555127
AAPL,2025-01-27,0.01608986746439697,0.5191184624515353,0.013576929331554067,0.6575980060792783,0.9495575478304215,-0.2398034519243369,0.0006053434780083373,0.01790878899651674,0.0013373449984402483,0.010845976143056588,0.13847954362774306,0.0025129381328429026
AAPL,2025-02-25,0.015406686477474573,0.6875833021634077,0.0150492940136201,0.7019095917014913,0.9543969130458384,-0.2924865313133061,0.0014531744175442004,0.013143707118057962,0.0010544479900019726,0.010843713239196353,0.01432628953808357,0.0003573924638544737
AAPL,2025-03-25,0.07408235744917716,0.8859330025997729,0.06983192338987895,0.8986465748793938,0.9600063957855771,-0.31033939460835347,0.004151779822118212,0.012715890728347494,0.0009652594862994365,0.011490217531954706,0.012713572279620888,0.004250434059298203
AAPL,2025-04-23,0.07201502223330186,0.8849691951606792,0.06968035291159996,0.8923067103311715,1.0202967886990404,0.0014323262349974775,0.008733608286195509,0.0024666057819091036,0.0030318758864133566,0.021120280695738052,0.007337515170492304,0.0023346693217018988
AAPL,2025-05-21,0.02422861063299588,0.7942997451749675,0.026495831337061758,0.7540012447831497,0.9877691146663179,0.031027102722090694,0.01988688714573168,0.005971603810616968,0.003135532456617363,0.019896495609539846,-0.040298500391817815,-0.002267220704065879
AAPL,2025-06-20,0.011151607832215868,0.5455061372590301,0.012075983242879479,0.4670357849341391,0.9877050354461618,0.06639041357996722,0.014510646916435058,0.00424074261145817,0.002654987663622775,0.018149891835513285,-0.07847035232489097,-0.0009243754106636106
AAPL,2025-07-21,0.024720802784680813,0.8714728437049817,0.01919921138142253,0.922475934610427,0.990609978566055,0.05568485312890345,0.015669606201614197,0.0033594901959624257,0.002066637859392696,0.019146094306171223,0.0510030909054453,0.005521591403258284
AAPL,2025-08-18,0.01775525625366998,0.7793843279212946,0.018455013986720874,0.7616521555710137,0.9915916619320715,-0.0071268753458645084,0.019030148776429136,0.00658003200044395,0.0030717079703938928,0.02085325846557108,-0.017732172350280906,-0.0006997577330508931
AAPL,2025-09-16,0.016723723598895675,0.533671672929374,0.015952217638739198,0.5757049477238267,0.98990361401507,-0.004048425905898101,0.013915602798873397,0.00733147344315103,0.003144852480244034,0.02191688675126757,0.042033274794452735,0.0007715059601564773
AAPL,2025-10-14,0.011401721610098439,0.5535655539505848,0.015556494751873562,0.1689247967638623,0.9942687859504549,-0.11034513879380564,0.015903341136891465,0.007409591592827623,0.00049936147467947,0.03123771966557401,-0.3846407571867225,-0.004154773141775123
AAPL,2025-11-11,0.010117812770229698,0.7028168155155626,0.010650403474293526,0.6707065620248465,0.993132718685335,-0.08813007436131609,0.015630943430854184,0.008162061023974852,0.0006927965928943368,0.029164697033914597,-0.03211025349071617,-0.0005325907040638275
AAPL,2025-12-10,0.010046289120363316,0.775753649898343,0.01653493257245217,0.39253830922713784,0.993065824879645,-0.09360914484039616,0.01521378255460201,0.00924260915239838,0.0006397429044532003,0.029327551365790985,-0.3832153406712051,-0.006488643452088855
AAPL,2026-01-09,0.017694785284467596,0.8943248824366604,0.0152174412630883,0.9218434440155625,0.9944993488543554,-0.08387815504995477,0.014766101164436923,0.007837334760693588,0.00092482661378765,0.028938530208800956,0.02751856157890209,0.002477344021379297
MSFT,2024-06-05,0.011788393693490952,0.47546540403130866,0.01346891746503724,0.31525281103127845,0.9730061076017107,0.499521095841137,-0.003937322772027537,0.015173711685656555,-0.00034992271013357804,0.014695597576204257,-0.1602125930000302,-0.0016805237715462884
MSFT,2024-07-05,0.012033750245027322,0.8653133562995731,0.010938825059367852,0.8887080127953286,0.9614578719798959,0.5314141770515465,-0.0017329563756211435,0.015580211579162229,0.00011684574449640633,0.012830713626110692,0.02339465649575556,0.0010949251856594705
MSFT,2024-08-02,0.010148879510680817,0.736141524997188,0.009799644466803386,0.7539884516369334,0.9382783655785063,0.7346884288008437,0.00014658535182051138,0.009827457472279949,0.00018783138812019902,0.010047366391050219,0.01784692663974541,0.000349235043877431
MSFT,2024-08-30,0.00908924624516384,0.42675280145227157,0.01097777763753758,0.16379056905704725,0.9360763316931221,0.6378698398933866,-0.0007235757180645043,0.010093992322905806,0.000542281333532581,0.009998644462551309,-0.2629622323952243,-0.00188853139237374
MSFT,2024-09-30,0.008573418904175954,0.8164717187440059,0.007792748840263521,0.8483730960103189,0.933883626025552,0.7573598746501782,0.000395057945626658,0.007954034468417219,0.0009783100040651933,0.00755796103659507,0.031901377266312925,0.0007806700639124333
MSFT,2024-10-28,0.029444105139345193,0.6337601562769781,0.024900649946147917,0.7380669883774602,0.9335502128715187,0.7819538497488766,-0.00011699988794687858,0.0077027095127035795,0.0008193388712895144,0.00664315714271474,0.10430683210048208,0.004543455193197276
MSFT,2024-11-25,0.027837411694605046,0.5261945771303398,0.02664737346875953,0.5658386692763643,0.9336288320522408,0.9955325356670938,-0.0013058329162389682,0.006565916997706301,-9.27341327200566e-05,0.010071742674492712,0.03964409214602449,0.0011900382258455168
MSFT,2024-12-24,0.01747564296166448,-0.4293608512430507,0.02178892091707792,-1.2220150790282118,0.9063000874806513,1.0462164825083988,-0.004002561730959486,0.011510500136569651,5.989257951110748e-05,0.009403427322575566,-0.7926542277851611,-0.00431327795541344
MSFT,2025-01-27,0.024304197243019073,0.3854861004772674,0.018264135175861104,0.6529697174050001,0.8915289754889034,0.6039420737784542,-0.0034755545514227664,0.01226162780285664,0.0005694755903772866,0.011282703685661097,0.2674836169277327,0.006040062067157969
MSFT,2025-02-25,0.02553623441910739,0.4467482261839969,0.027110593577083696,0.37642721182383143,0.9205348224877524,0.6520067644189508,-0.002153380599137878,0.021909446214112144,0.0003425797617430228,0.012575714103363724,-0.07032101436016547,-0.0015743591579763065
MSFT,2025-03-25,0.04870901887538423,0.7762032984846068,0.051620731706739635,0.7486474879200182,0.9090662413740614,0.6951505493052094,-0.0011515215397025279,0.024703354281859394,-0.0005196496974081452,0.009599984242094604,-0.027555810564588556,-0.002911712831355405
MSFT,2025-04-23,0.03413261204031528,0.8377812177768238,0.03190904385896344,0.8582282599475923,0.9545207536507959,-0.3330000450536222,-0.0034898624922552355,0.026624979397052106,0.0005818337739836241,0.019404854860571766,0.020447042170768537,0.0022235681813518385
MSFT,2025-05-21,0.032055288945490396,0.8158401615293334,0.03504486499091106,0.7798876979561928,0.9539872012191142,-0.4516584392318117,-0.003953801516608424,0.026338410058451802,0.00014823226706655256,0.02016549067202617,-0.035952463573140525,-0.002989576045420661
MSFT,2025-06-20,0.008594499276021194,0.3368265691830602,0.012387802468861245,-0.37776295408672245,0.9524811414847246,-0.4610081567288873,-0.0018654763755334355,0.027341312524536143,-0.0009285278916405452,0.01651615899899904,-0.7145895232697826,-0.003793303192840051
MSFT,2025-07-21,0.01472757085173118,0.8793741347354702,0.01014967409852295,0.9427095286847256,0.9582792703780537,-0.43619858719188764,-0.0006549929653597857,0.02230794509637854,-0.0011845455609939427,0.015945928264118135,0.06333539394925536,0.00457789675320823
MSFT,2025-08-18,0.016380212038976157,0.8182170558122924,0.016124065469674376,0.8238578876785324,0.9602161709786313,-0.5512228601806021,0.0010676893743926067,0.022797866365238048,-0.0015763177639267559,0.018302035019921347,0.0056408318662399815,0.00025614656930178156
MSFT,2025-09-16,0.009389692530557976,-0.3459572504170616,0.008312179862202165,-0.054771502784141335,0.9634766885857475,-0.5244247676049416,0.002060070254957814,0.017359029780597973,-0.0015858673668725216,0.018939581943593672,0.29118574763292027,0.0010775126683558109
MSFT,2025-10-14,0.01099682130362651,0.7388153723646522,0.009997808610004218,0.7841147782856729,0.964300522526179,-0.532423854740596,0.0022323815011636317,0.01603015022458796,-0.002185170944492666,0.021551357423217406,0.04529940592102066,0.000999012693622292
MSFT,2025-11-11,0.00902782877567924,0.4098988937190944,0.009651915123303956,0.32549248906045136,0.9604782703187053,-0.7098904350835782,0.006135632577916049,0.020558737200266713,-0.0012081670224128478,0.016165190315636558,-0.08440640465864302,-0.0006240863476247166
MSFT,2025-12-10,0.007755979038246171,0.8923946628350053,0.010320706841563117,0.8094629470811923,0.9602510895997284,-0.6740640565369329,0.006782570550360767,0.023598706985455672,-0.0009396713883481232,0.015252693758244711,-0.08293171575381308,-0.002564727803316946
MSFT,2026-01-09,0.04465093768486997,0.8738956269189914,0.03886401825206285,0.9044645875383054,0.9606683022895224,-0.7005467130246691,0.006336084885337227,0.02370984368202617,-0.0009192823760446935,0.014756428540463952,0.030568960619314023,0.005786919432807118
NVDA,2024-06-05,0.01957191315558703,0.27905066003490087,0.024195670302680418,-0.10182723882873512,0.930092293028334,-0.035461142592820016,0.00538260961322894,0.05139894910453799,0.005131513858544613,0.03916536295166375,-0.380877898863636,-0.004623757147093389
NVDA,2024-07-05,0.04720723627991284,0.5523141985540263,0.0394189882095643,0.6878472861516874,0.9586634565671799,-0.04012537391892837,0.0005622623415584525,0.025584866540582576,0.0030514360438888256,0.040138745061628,0.13553308759766114,0.007788248070348544
NVDA,2024-08-02,0.035119996051588644,0.6375722679766378,0.03652090650376374,0.6080816462380888,0.9665185406260368,-0.0375086595034434,-0.002787499147240982,0.03621439205297858,0.003841047375851148,0.047294187549627734,-0.029490621738548994,-0.0014009104521750942
NVDA,2024-08-30,0.020745381495608773,0.33443645171716807,0.016958112646817142,0.5552645908450647,0.9757831543811405,0.03760625317387452,-0.0010048957102992556,0.02641078943910945,0.005011200278881618,0.05023637279461983,0.22082813912789667,0.0037872688487916306
NVDA,2024-09-30,0.03415839786414702,0.5990719891944107,0.03196395436262689,0.6489310521794758,0.9746556653663668,0.05686550069540379,0.0001898858238385346,0.027151784615653617,0.004965573339917642,0.04963112378657809,0.04985906298506504,0.0021944435015201283
NVDA,2024-10-28,0.021215042411765646,-0.2719631819373056,0.024556908050638253,-0.7042531288948615,0.9740967371579636,0.06797707985794003,-0.00034498490610347047,0.025162776089496935,0.00529382493669496,0.05049511777949358,-0.43228994695755585,-0.003341865638872607
NVDA,2024-11-25,0.01844577311523603,0.4180876234970512,0.01717615731118512,0.4954364341391957,0.970557010917827,0.03545972930198124,-0.005372103535138085,0.02119794132810234,0.0038850672086822215,0.052217192729334776,0.0773488106421445,0.001269615804050911
NVDA,2024-12-24,0.01704987737150297,0.8857142232590137,0.011090376744107637,0.9516449024342152,0.9688158791518542,0.04157882980391925,-0.006113981824246818,0.024117526148653142,0.004221034869786797,0.052098354498967166,0.06593067917520146,0.005959500627395331
NVDA,2025-01-27,0.07012142006274281,-12.321723733326438,0.04026626419591757,-3.3928026751288165,0.9595040301034029,-0.0054761877256142965,-0.004676622726165033,0.023867803685962186,0.005409267025109689,0.05870501464968491,8.928921058197622,0.029855155866825245
NVDA,2025-02-25,0.06887030741083504,-0.17348089664187305,0.06719985677020208,-0.11724565868386327,0.9682556824554476,0.04804264957036014,-0.005048920654111309,0.04026316660277678,0.0031336012021273285,0.06091450341193924,0.056235237958009776,0.0016704506406329533
NVDA,2025-03-25,0.06995719472871177,0.80610951478299,0.05916380600707139,0.8613231608685249,0.9623249591681584,0.09712143965217682,0.007793117745885196,0.06459134515534846,0.003758306844426844,0.05446245240218517,0.05521364608553492,0.01079338872164038
NVDA,2025-04-23,0.077833512880843,0.8830539189549474,0.07610196272852354,0.8881994025931401,0.9726708950523882,-0.2800166584210757,-0.0027058405255971814,0.07710647783400049,0.005991802392757837,0.06004637188333313,0.005145483638192672,0.001731550152319461
NVDA,2025-05-21,0.02043275148490554,0.7847462738891962,0.01910630689402167,0.8117866300529186,0.9744295119907533,-0.2890632548698245,-0.008468815788616467,0.07105699790326153,0.004429427498962088,0.060264932686265524,0.027040356163722468,0.0013264445908838692
NVDA,2025-06-20,0.013667046052435673,-1.2610877056829408,0.01951913534059788,-3.611999416500808,0.9779265342268049,-0.41139049855915943,-0.011009052508216445,0.06439289648619693,0.003912369587327204,0.06479466511398742,-2.350911710817867,-0.005852089288162207
NVDA,2025-07-21,0.015903834790896174,0.08391185544706903,0.018661906699720805,-0.261378950191673,0.9825730269585412,-0.4200825978562876,-0.0016974335095843174,0.06226851921534115,0.003535392325179928,0.06420845772170676,-0.34529080563874204,-0.002758071908824631
NVDA,2025-08-18,0.013522567514620672,0.5032711583737945,0.017931105586552556,0.12659596067993362,0.9797700099044978,-0.3494093277404231,-0.005301300151583681,0.07080527124567912,0.0010233359224028034,0.06149013735741693,-0.37667519769386093,-0.004408538071931884
NVDA,2025-09-16,0.017112183491445044,0.45149774543787347,0.014829673005120558,0.5880630871624557,0.9838195191424601,-0.44766275068758643,-0.004933132914913915,0.0730648089985062,0.001289347640919698,0.0609784788917754,0.13656534172458223,0.0022825104863244856
NVDA,2025-10-14,0.01981273082571992,0.7161823551395246,0.028205700567733416,0.42479255892506773,0.9820417333318436,-0.465382636470945,0.0023370246127613972,0.07203852665515846,0.0003216566968483691,0.060624560531420756,-0.2913897962144568,-0.008392969742013496
NVDA,2025-11-11,0.020300773657245436,0.6649847035405346,0.024414748765408046,0.5154439972521718,0.9836675015554438,-0.30495531842423873,-1.0528533907767923e-05,0.07121202153138037,0.00048007138715251045,0.05617267291610558,-0.1495407062883628,-0.00411397510816261
NVDA,2025-12-10,0.009146140201974184,-0.0692803344210069,0.015861157349773874,-2.21577472764744,0.9848449346363528,-0.2848954261227859,-0.0053151299867362015,0.06903144315180378,0.001518575705646462,0.056390422129231565,-2.1464943932264333,-0.006715017147799689
NVDA,2026-01-09,0.030413638641598177,0.3539357896453573,0.027422105608837417,0.47478089133624224,0.983809773692197,-0.27847926620637925,-0.0031077204507315975,0.06178542716472095,0.0007621213115520165,0.055004097959361835,0.12084510169088492,0.0029915330327607605
JPM,2024-06-05,0.013372230271077097,0.7888520355610353,0.013622649957520442,0.7808697165879968,0.9411902650124002,0.46296246994705176,0.00385272898704064,0.027210191737421598,-0.0023485317128722435,0.011586035435521766,-0.007982318973038582,-0.00025041968644334486
JPM,2024-07-05,0.013289894543798945,0.6337387874885974,0.012837151475923927,0.6582683599553024,0.9297443309129693,0.9129922442935712,0.0037717280566872983,0.03142446093538837,-0.001985709500447296,0.008474903417421253,0.024529572466705063,0.00045274306787501835
JPM,2024-08-02,0.012590837830090903,0.6444766410215714,0.011737727744639962,0.691022436792983,0.9360617548055942,0.950670979179717,0.00322080761771326,0.0305212721407259,-0.00189913860027357,0.008511445501284461,0.0465457957714116,0.0008531100854509404
JPM,2024-08-30,0.027057022046177805,0.7301645344211374,0.022421371441905955,0.814705134150586,0.9559823773708015,0.6752218235488976,-0.002261347084369099,0.028824466433136475,-0.0018403040081096797,0.009093497381842631,0.0845405997294486,0.004635650604271849
JPM,2024-09-30,0.02210931186163067,0.35138375419929657,0.020978580204640256,0.4160313190234559,0.9626252949910188,0.5910676821235089,-0.00024452960954928296,0.022488013923056327,-0.003017062940843476,0.013011446174763939,0.06464756482415934,0.0011307316569904129
JPM,2024-10-28,0.05662796210050409,0.7782550278265177,0.05256218031941135,0.8089536874739662,0.9629575183174219,0.2820630419320721,0.0013957234294084426,0.029549188083014204,-0.002406543200711297,0.016257907369230554,0.030698659647448556,0.004065781781092737
JPM,2024-11-25,0.058845839856342695,0.8347852343551105,0.058936895970136065,0.8342735430039763,0.9815303289621791,-0.7342973403690435,0.005608388549853227,0.027880958924533752,-0.0011003068016863205,0.030131449225275823,-0.0005116913511342691,-9.105611379336964e-05
JPM,2024-12-24,0.011982200138838387,0.34303370918623677,0.015920100884741915,-0.1597425160673105,0.9459707748706425,-0.820115632401142,-0.00035899101798606784,0.03320005302734352,-0.0020575262108613345,0.029029613251164807,-0.5027762252535473,-0.0039379007459035276
JPM,2025-01-27,0.01842423907763821,0.4280186127159332,0.01494572698032373,0.6236110500966254,0.9405343630778666,-0.8557082902631706,-0.002324894858830251,0.030924701935239548,-0.0030623993844926855,0.028807570766574298,0.1955924373806922,0.0034785120973144807
JPM,2025-02-25,0.017039916234477388,0.6860261810966823,0.023100891843046988,0.42294658180770406,0.9344734661988149,-0.8459055168255282,-0.0007217664618962205,0.031678277768806926,-0.0034389647662885123,0.029071026762246356,-0.2630795992889783,-0.006060975608569601
JPM,2025-03-25,0.04060908983040984,0.8666710771447823,0.04546302485739025,0.832893049182444,0.9242988776788407,-0.8049478985212106,-0.00247451540773839,0.028722540214301463,-0.001661735373760517,0.02812484651277209,-0.03377802796233831,-0.004853935026980408
JPM,2025-04-23,0.038986608064517515,0.9388315052691376,0.03561296890273427,0.9489596962788486,0.9655418947416616,-0.11941936073574251,-0.0006489842221354212,0.019168451015407387,-0.0013470533983490978,0.0291413296644144,0.010128191009710963,0.0033736391617832442
JPM,2025-05-21,0.0099736683689245,0.6612539570758242,0.009731818738073352,0.6774831524027485,0.9652869624942529,-0.11086461658853879,0.002288898455776997,0.02127273736183782,-0.0010835968097721214,0.029349950253521592,0.01622919532692424,0.00024184963085114794
JPM,2025-06-20,0.011469497336801153,0.8019380109860532,0.015322359331665671,0.6465209718910305,0.9667011425202893,-0.10283021806337136,0.0027117813178518077,0.019493337138408427,-0.0009443355537352797,0.030121891323816784,-0.1554170390950227,-0.003852861994864518
JPM,2025-07-21,0.008938364934904063,0.2924303844834235,0.00981047976139984,0.1476195045248404,0.9698650964014272,-0.09782160923616193,0.002469770421971646,0.017493412216174647,-0.00159974746311635,0.03032974683554529,-0.1448108799585831,-0.0008721148264957766
JPM,2025-08-18,0.011063204735866502,0.493308420539756,0.00936646216530994,0.6368107760437534,0.9687618426395767,-0.11914103829470332,0.0019530554668417163,0.0182909846915982,-0.0014548970298756266,0.03009844756146987,0.14350235550399737,0.0016967425705565614
JPM,2025-09-16,0.01325370031839531,0.6572377393126603,0.017145851252145676,0.4263634580937289,0.9690336138858626,-0.12527723364606583,-0.0003606594884595438,0.018190317532357635,-0.0012595128484220912,0.030908653922572665,-0.2308742812189314,-0.0038921509337503657
JPM,2025-10-14,0.00736311300142435,0.8197906331632918,0.009530164852826857,0.6981054619132697,0.9725819484244644,-0.08619087365726996,0.0004772659717763631,0.014165455490904847,-0.002096777165614734,0.02888742614745572,-0.1216851712500221,-0.0021670518514025064
JPM,2025-11-11,0.014797911668206237,0.5042940684794115,0.012987662617794816,0.6181566327398231,0.9713714603703328,0.2544813112158436,-0.004964200444290917,0.010487980903007846,-0.0029943083184294384,0.014502821152323233,0.11386256426041164,0.0018102490504114215
JPM,2025-12-10,0.017500927743784884,-0.08612084227763672,0.017400317089621004,-0.07366879117379366,0.9817562050000489,0.30212675228687924,0.0003910977900651782,0.005661112155022508,-0.0022871809611068735,0.013578834838921944,0.012452051103843065,0.00010061065416388029
JPM,2026-01-09,0.016934641693389724,0.4415275525299256,0.01557376683325034,0.527679208078946,0.9817707667523357,0.2997375496810526,0.00023573755158483398,0.005433612321369611,-0.0022727789444205522,0.014554210659588918,0.08615165554902038,0.0013608748601393848
XOM,2024-06-05,0.010678887255652806,0.5257457668527445,0.011406323626811184,0.4589335664095221,0.9607807185377222,0.22946542720656182,-0.002706222622485821,0.004253284150996184,0.0008487726464521399,0.010249949834444669,-0.06681220044322245,-0.000727436371158378
XOM,2024-07-05,0.0072119465398078645,0.551351276096788,0.006950326934815063,0.5833111238134017,0.9606096547295733,0.09749663559942075,-0.0029119471546842097,0.008983272417889172,0.001338124921484423,0.00994011963827526,0.03195984771661364,0.0002616196049928018
XOM,2024-08-02,0.009218721250823875,-0.3593306396276297,0.00865335957502028,-0.19771431540754825,0.9608561909652175,0.15611097954435843,-0.001702001036478662,0.007752241636434568,0.0016738271958431808,0.009624018934781379,0.16161632422008143,0.000565361675803594
XOM,2024-08-30,0.01188435305937586,0.5243886355858172,0.011184854150141282,0.5787287869945724,0.9647641756938663,-0.014506943014556989,-0.004916803228688719,0.009058025788555628,0.0020468561880136052,0.010470021790333827,0.054340151408755255,0.000699498909234578
XOM,2024-09-30,0.009836890644296981,0.6598958431470476,0.008968274491609626,0.7173076620029064,0.9664337350075177,0.10810723181480761,-0.0035370257661804195,0.008263246493040699,0.0019248705396760011,0.009657437414026753,0.057411818855858776,0.000868616152687355
XOM,2024-10-28,0.013670378595465452,-0.10518859904839206,0.012734521294741006,0.0409515242502011,0.9489270101094427,-0.04689041840852497,-0.003898363726361582,0.010086588165184453,0.001635808119676147,0.007780507700313144,0.14614012329859316,0.0009358573007244454
XOM,2024-11-25,0.01281101960170875,0.48075728264661577,0.013127327729886248,0.4548002121720076,0.9489101376783154,-0.1047584907526829,-0.002527665572716553,0.015097828021846298,0.0014973042640648848,0.0072589235160205046,-0.025957070474608157,-0.00031630812817749765
XOM,2024-12-24,0.011739166651927488,0.5047606195265619,0.01117265856678479,0.5514057632668824,0.9507093385424285,-0.09424420534303202,-0.001138112825947767,0.020230455659426678,0.0012067867552827526,0.006400294969035686,0.04664514374032047,0.0005665080851426987
XOM,2025-01-27,0.01276639325910694,0.7274643326435226,0.01242723694770797,0.7417525340824838,0.9474727879678794,-0.06188340971325566,-0.001455201138144787,0.020709850358715656,0.0011405513524986443,0.0065498288296632606,0.014288201438961146,0.0003391563113989693
XOM,2025-02-25,0.011695278157865226,-0.23646636987800473,0.01234733239093878,-0.3781848669835892,0.9531785238404258,-0.01460539299337238,-0.0037641883268592115,0.020394234490888022,0.0007651936818118114,0.00666300843909905,-0.14171849710558448,-0.0006520542330735544
XOM,2025-03-25,0.03599512311819866,0.8733560713338089,0.03484739251989841,0.8813035794930745,0.9486490638438387,-0.0017949298153281112,-0.0023774160248259558,0.01533746083516789,0.0013595069379456104,0.007597146753046623,0.007947508159265593,0.0011477305983002561
XOM,2025-04-23,0.027970797459309964,0.9358531543291623,0.0258524805203752,0.9452013262627398,0.9860966705630942,0.43322455354712675,-0.003600393052442202,0.011024485880519068,0.0017928423267852037,0.008397445622697662,0.00934817193357751,0.0021183169389347653
XOM,2025-05-21,0.009509020255932744,0.5302761552639307,0.009914007946695258,0.4894131949267757,0.9655602287700817,0.4465612024457722,-0.003260309763858453,0.015534077357960911,0.0017476640695525678,0.008253483230104898,-0.040862960337154974,-0.0004049876907625139
XOM,2025-06-20,0.012448423243939898,0.4788557158686717,0.011868025542750541,0.5263187088438229,0.9654807675987197,0.4745273692171123,-0.003485789717231508,0.014954919958345629,0.0012636681013260204,0.006560371839999331,0.04746299297515122,0.0005803977011893564
XOM,2025-07-21,0.013468886399042748,0.615980397839633,0.01328176350037944,0.6265766256663685,0.9665816194415803,0.4917465313318779,-0.003675203624587067,0.013217867302884465,0.00038253413655564084,0.007006973398292414,0.010596227826735527,0.00018712289866330833
XOM,2025-08-18,0.013385800050532963,0.3652704942067959,0.013167455837419096,0.3858085574598277,0.9657662792832052,0.4574454721305211,-0.0020104995041383134,0.0187148545704733,0.00037410923811473525,0.006492107225252624,0.020538063253031758,0.00021834421311386736
XOM,2025-09-16,0.0087835129881261,0.34874824105174485,0.008651584417669198,0.36816495123080717,0.9650923664160632,0.447256866018879,-0.0012032825117974082,0.020622168056526263,-0.00013977242685382955,0.005309725915351317,0.019416710179062324,0.0001319285704569021
XOM,2025-10-14,0.008278210463082131,0.7142634541057051,0.007814737138163547,0.7453629395884596,0.9653059060191088,0.44573933805565447,-0.0007716669184553883,0.01947558981228547,-0.00017029029311269115,0.00558043384653413,0.03109948548275443,0.00046347332491858406
XOM,2025-11-11,0.007389565389490754,-0.1459486281564557,0.006782246658593721,0.03467285983532409,0.9680058493561123,0.45276449977947764,-0.00040357122184180114,0.01777833833262477,-0.000504138736906362,0.00524494029182832,0.1806214879917798,0.0006073187308970329
XOM,2025-12-10,0.012437142262345428,0.7889531829598708,0.010654001852012603,0.8451314834293855,0.9686359939565748,0.4753201591958162,0.00019417019822145186,0.013653248885148801,-0.000459889703894701,0.004856622774360922,0.056178300469514664,0.0017831404103328258
XOM,2026-01-09,0.011968495302540348,0.2047780413510666,0.010907094807207317,0.33956902685488755,0.9685388972952338,0.48596584113984564,-0.0006258643130615431,0.011220771151396337,-0.00042115903647135984,0.006710659409818912,0.13479098550382096,0.0010614004953330303
